id,hash,message,id_user
72015,lololo,me asusta morir,171
72016,ashlakak,now you see me now you dont,197
72017,lololo,now you see me now you dont,161
72018,pumpumpum,me asusta morir,133
72019,lololo,people like boss,195
72020,qoeieiq,me asusta morir,125
72021,ashlakak,holamundo,163
72022,lololo,now you see me now you dont,130
72023,titititin,me asusta morir,180
72024,fkjsfa,now you see me now you dont,189
72025,fkjsfa,now you see me now you dont,131
72026,titititin,people like boss,163
72027,ashlakak,holamundo,190
72028,qoeieiq,me gusta america y a america le gusto,122
72029,lololo,now you see me now you dont,101
72030,lololo,me asusta morir,198
72031,titititin,vaso,120
72032,qoeieiq,me gusta america y a america le gusto,177
72033,ashlakak,holamundo,146
72034,fkjsfa,holamundo,119
72035,pumpumpum,holamundo,169
72036,qoeieiq,vaso,187
72037,pumpumpum,now you see me now you dont,137
72038,pumpumpum,me gusta america y a america le gusto,166
72039,lololo,me asusta morir,146
72040,ashlakak,people like boss,126
72041,lololo,people like boss,106
72042,qoeieiq,me gusta america y a america le gusto,130
72043,qoeieiq,holamundo,167
72044,pumpumpum,holamundo,130
72045,qoeieiq,vaso,138
72046,qoeieiq,holamundo,186
72047,ashlakak,now you see me now you dont,145
72048,qoeieiq,now you see me now you dont,162
72049,titititin,now you see me now you dont,167
72050,titititin,me asusta morir,149
72051,titititin,holamundo,155
72052,pumpumpum,me asusta morir,184
72053,lololo,me gusta america y a america le gusto,141
72054,lololo,people like boss,107
72055,ashlakak,me gusta america y a america le gusto,140
72056,qoeieiq,vaso,168
72057,qoeieiq,people like boss,150
72058,ashlakak,people like boss,151
72059,qoeieiq,people like boss,156
72060,titititin,people like boss,103
72061,qoeieiq,vaso,152
72062,pumpumpum,people like boss,140
72063,fkjsfa,me asusta morir,165
72064,fkjsfa,me gusta america y a america le gusto,163
72065,ashlakak,me asusta morir,158
72066,qoeieiq,me asusta morir,157
72067,fkjsfa,me asusta morir,185
72068,qoeieiq,vaso,178
72069,pumpumpum,people like boss,169
72070,fkjsfa,holamundo,194
72071,qoeieiq,me asusta morir,160
72072,qoeieiq,me asusta morir,161
72073,qoeieiq,now you see me now you dont,140
72074,ashlakak,me asusta morir,121
72075,titititin,me gusta america y a america le gusto,136
72076,fkjsfa,me asusta morir,192
72077,titititin,holamundo,197
72078,pumpumpum,me asusta morir,146
72079,qoeieiq,me gusta america y a america le gusto,119
72080,pumpumpum,people like boss,186
72081,lololo,vaso,180
72082,fkjsfa,holamundo,116
72083,ashlakak,holamundo,146
72084,fkjsfa,me asusta morir,197
72085,ashlakak,now you see me now you dont,147
72086,lololo,me gusta america y a america le gusto,152
72087,titititin,people like boss,170
72088,fkjsfa,people like boss,184
72089,ashlakak,vaso,106
72090,titititin,vaso,170
72091,qoeieiq,now you see me now you dont,187
72092,lololo,vaso,146
72093,qoeieiq,now you see me now you dont,100
72094,lololo,now you see me now you dont,117
72095,qoeieiq,now you see me now you dont,109
72096,qoeieiq,now you see me now you dont,166
72097,qoeieiq,holamundo,115
72098,ashlakak,vaso,184
72099,ashlakak,me asusta morir,109
72100,lololo,vaso,184
72101,ashlakak,people like boss,157
72102,fkjsfa,vaso,143
72103,lololo,me asusta morir,142
72104,pumpumpum,vaso,157
72105,lololo,me gusta america y a america le gusto,157
72106,lololo,now you see me now you dont,161
72107,titititin,me asusta morir,176
72108,lololo,me gusta america y a america le gusto,147
72109,ashlakak,people like boss,170
72110,qoeieiq,people like boss,102
72111,titititin,now you see me now you dont,132
72112,lololo,me asusta morir,188
72113,pumpumpum,now you see me now you dont,194
72114,lololo,holamundo,105
72115,fkjsfa,now you see me now you dont,102
72116,ashlakak,vaso,197
72117,qoeieiq,me asusta morir,136
72118,lololo,holamundo,164
72119,ashlakak,me asusta morir,195
72120,fkjsfa,vaso,157
72121,qoeieiq,me gusta america y a america le gusto,142
72122,qoeieiq,me gusta america y a america le gusto,110
72123,titititin,now you see me now you dont,146
72124,lololo,me asusta morir,177
72125,qoeieiq,people like boss,104
72126,fkjsfa,people like boss,140
72127,pumpumpum,holamundo,190
72128,titititin,me gusta america y a america le gusto,153
72129,lololo,me asusta morir,181
72130,qoeieiq,holamundo,159
72131,qoeieiq,people like boss,193
72132,pumpumpum,now you see me now you dont,165
72133,pumpumpum,me gusta america y a america le gusto,185
72134,lololo,me asusta morir,155
72135,qoeieiq,people like boss,149
72136,titititin,holamundo,181
72137,titititin,people like boss,186
72138,titititin,vaso,134
72139,fkjsfa,me gusta america y a america le gusto,140
72140,ashlakak,vaso,194
72141,lololo,me asusta morir,179
72142,qoeieiq,vaso,106
72143,qoeieiq,me gusta america y a america le gusto,199
72144,qoeieiq,holamundo,168
72145,ashlakak,me gusta america y a america le gusto,130
72146,fkjsfa,holamundo,175
72147,ashlakak,vaso,185
72148,pumpumpum,holamundo,121
72149,qoeieiq,people like boss,145
72150,fkjsfa,people like boss,105
72151,fkjsfa,me gusta america y a america le gusto,106
72152,pumpumpum,people like boss,198
72153,ashlakak,holamundo,136
72154,titititin,me gusta america y a america le gusto,172
72155,ashlakak,now you see me now you dont,108
72156,pumpumpum,me gusta america y a america le gusto,163
72157,lololo,me asusta morir,183
72158,ashlakak,me gusta america y a america le gusto,140
72159,ashlakak,people like boss,115
72160,lololo,me gusta america y a america le gusto,185
72161,pumpumpum,me gusta america y a america le gusto,123
72162,pumpumpum,holamundo,162
72163,titititin,me gusta america y a america le gusto,173
72164,fkjsfa,holamundo,177
72165,qoeieiq,me gusta america y a america le gusto,115
72166,fkjsfa,now you see me now you dont,192
72167,ashlakak,now you see me now you dont,190
72168,titititin,vaso,141
72169,qoeieiq,now you see me now you dont,167
72170,titititin,people like boss,191
72171,titititin,me asusta morir,138
72172,ashlakak,now you see me now you dont,143
72173,fkjsfa,holamundo,195
72174,pumpumpum,me asusta morir,161
72175,qoeieiq,vaso,152
72176,fkjsfa,me gusta america y a america le gusto,193
72177,fkjsfa,now you see me now you dont,197
72178,lololo,me gusta america y a america le gusto,163
72179,pumpumpum,me asusta morir,146
72180,lololo,me asusta morir,137
72181,pumpumpum,people like boss,144
72182,fkjsfa,now you see me now you dont,171
72183,titititin,people like boss,183
72184,pumpumpum,now you see me now you dont,124
72185,fkjsfa,holamundo,195
72186,qoeieiq,vaso,175
72187,fkjsfa,now you see me now you dont,164
72188,pumpumpum,people like boss,178
72189,titititin,vaso,155
72190,fkjsfa,now you see me now you dont,144
72191,titititin,people like boss,194
72192,titititin,people like boss,183
72193,qoeieiq,holamundo,183
72194,qoeieiq,now you see me now you dont,115
72195,fkjsfa,people like boss,110
72196,ashlakak,me asusta morir,156
72197,lololo,holamundo,149
72198,ashlakak,holamundo,150
72199,lololo,vaso,134
72200,titititin,now you see me now you dont,152
72201,ashlakak,me gusta america y a america le gusto,127
72202,fkjsfa,vaso,132
72203,qoeieiq,me asusta morir,152
72204,qoeieiq,me gusta america y a america le gusto,112
72205,ashlakak,vaso,140
72206,fkjsfa,me gusta america y a america le gusto,172
72207,pumpumpum,vaso,104
72208,pumpumpum,vaso,124
72209,ashlakak,people like boss,160
72210,ashlakak,holamundo,155
72211,qoeieiq,now you see me now you dont,121
72212,titititin,me asusta morir,105
72213,lololo,vaso,120
72214,titititin,me asusta morir,192
72215,lololo,vaso,105
72216,qoeieiq,me gusta america y a america le gusto,150
72217,lololo,people like boss,139
72218,fkjsfa,me asusta morir,191
72219,lololo,holamundo,192
72220,pumpumpum,vaso,186
72221,lololo,now you see me now you dont,140
72222,qoeieiq,people like boss,179
72223,pumpumpum,now you see me now you dont,151
72224,pumpumpum,holamundo,180
72225,ashlakak,vaso,129
72226,pumpumpum,holamundo,178
72227,fkjsfa,me asusta morir,145
72228,titititin,people like boss,179
72229,fkjsfa,vaso,167
72230,ashlakak,me gusta america y a america le gusto,183
72231,fkjsfa,vaso,104
72232,fkjsfa,people like boss,176
72233,pumpumpum,now you see me now you dont,117
72234,pumpumpum,holamundo,152
72235,fkjsfa,now you see me now you dont,153
72236,fkjsfa,holamundo,105
72237,lololo,people like boss,182
72238,lololo,people like boss,125
72239,lololo,now you see me now you dont,189
72240,ashlakak,vaso,125
72241,qoeieiq,vaso,132
72242,lololo,people like boss,165
72243,titititin,vaso,192
72244,pumpumpum,me asusta morir,136
72245,lololo,now you see me now you dont,176
72246,pumpumpum,vaso,154
72247,ashlakak,now you see me now you dont,147
72248,titititin,me asusta morir,116
72249,qoeieiq,holamundo,169
72250,pumpumpum,people like boss,137
72251,qoeieiq,now you see me now you dont,174
72252,lololo,now you see me now you dont,104
72253,titititin,vaso,140
72254,lololo,holamundo,185
72255,qoeieiq,me gusta america y a america le gusto,191
72256,ashlakak,now you see me now you dont,128
72257,lololo,me gusta america y a america le gusto,131
72258,ashlakak,people like boss,189
72259,pumpumpum,vaso,157
72260,fkjsfa,vaso,160
72261,lololo,vaso,199
72262,titititin,me asusta morir,177
72263,fkjsfa,people like boss,117
72264,titititin,now you see me now you dont,168
72265,lololo,vaso,123
72266,qoeieiq,now you see me now you dont,168
72267,qoeieiq,holamundo,151
72268,ashlakak,holamundo,107
72269,qoeieiq,now you see me now you dont,171
72270,ashlakak,vaso,153
72271,pumpumpum,me asusta morir,197
72272,ashlakak,me gusta america y a america le gusto,118
72273,pumpumpum,holamundo,136
72274,titititin,holamundo,123
72275,lololo,holamundo,139
72276,titititin,holamundo,189
72277,fkjsfa,people like boss,113
72278,qoeieiq,vaso,161
72279,pumpumpum,people like boss,155
72280,ashlakak,now you see me now you dont,143
72281,lololo,people like boss,104
72282,fkjsfa,me asusta morir,176
72283,pumpumpum,vaso,161
72284,fkjsfa,me asusta morir,163
72285,titititin,holamundo,174
72286,lololo,me gusta america y a america le gusto,107
72287,fkjsfa,me asusta morir,167
72288,pumpumpum,me gusta america y a america le gusto,112
72289,qoeieiq,me gusta america y a america le gusto,194
72290,ashlakak,now you see me now you dont,128
72291,pumpumpum,holamundo,111
72292,qoeieiq,holamundo,140
72293,ashlakak,now you see me now you dont,113
72294,ashlakak,now you see me now you dont,121
72295,ashlakak,me asusta morir,187
72296,lololo,holamundo,165
72297,lololo,me gusta america y a america le gusto,184
72298,titititin,vaso,115
72299,lololo,vaso,140
72300,qoeieiq,me asusta morir,122
72301,lololo,people like boss,180
72302,qoeieiq,now you see me now you dont,197
72303,fkjsfa,me gusta america y a america le gusto,163
72304,titititin,now you see me now you dont,121
72305,fkjsfa,me gusta america y a america le gusto,115
72306,pumpumpum,me gusta america y a america le gusto,117
72307,fkjsfa,holamundo,185
72308,qoeieiq,me asusta morir,137
72309,fkjsfa,holamundo,166
72310,lololo,now you see me now you dont,187
72311,pumpumpum,people like boss,117
72312,ashlakak,vaso,165
72313,fkjsfa,holamundo,194
72314,fkjsfa,holamundo,152
72315,ashlakak,me gusta america y a america le gusto,160
72316,ashlakak,vaso,182
72317,lololo,me gusta america y a america le gusto,150
72318,lololo,holamundo,148
72319,qoeieiq,vaso,135
72320,qoeieiq,me gusta america y a america le gusto,101
72321,pumpumpum,people like boss,134
72322,ashlakak,vaso,115
72323,lololo,vaso,144
72324,fkjsfa,holamundo,174
72325,pumpumpum,me asusta morir,127
72326,lololo,vaso,163
72327,lololo,me gusta america y a america le gusto,185
72328,fkjsfa,vaso,123
72329,lololo,people like boss,196
72330,qoeieiq,people like boss,108
72331,qoeieiq,holamundo,143
72332,lololo,now you see me now you dont,129
72333,qoeieiq,me gusta america y a america le gusto,195
72334,fkjsfa,me gusta america y a america le gusto,159
72335,titititin,me gusta america y a america le gusto,144
72336,pumpumpum,vaso,149
72337,titititin,holamundo,122
72338,pumpumpum,people like boss,109
72339,pumpumpum,now you see me now you dont,123
72340,fkjsfa,people like boss,104
72341,qoeieiq,holamundo,168
72342,qoeieiq,me asusta morir,183
72343,lololo,me asusta morir,110
72344,qoeieiq,vaso,154
72345,qoeieiq,now you see me now you dont,174
72346,qoeieiq,now you see me now you dont,105
72347,lololo,me gusta america y a america le gusto,115
72348,lololo,people like boss,134
72349,ashlakak,people like boss,127
72350,qoeieiq,me gusta america y a america le gusto,106
72351,fkjsfa,holamundo,101
72352,ashlakak,vaso,174
72353,ashlakak,people like boss,167
72354,titititin,holamundo,191
72355,titititin,me asusta morir,131
72356,qoeieiq,now you see me now you dont,143
72357,titititin,me gusta america y a america le gusto,106
72358,titititin,now you see me now you dont,179
72359,pumpumpum,me gusta america y a america le gusto,189
72360,qoeieiq,vaso,162
72361,qoeieiq,me asusta morir,151
72362,pumpumpum,holamundo,128
72363,pumpumpum,holamundo,117
72364,ashlakak,vaso,169
72365,lololo,me asusta morir,198
72366,titititin,me asusta morir,170
72367,fkjsfa,people like boss,138
72368,lololo,holamundo,181
72369,pumpumpum,now you see me now you dont,165
72370,lololo,vaso,115
72371,qoeieiq,me asusta morir,188
72372,ashlakak,me asusta morir,151
72373,qoeieiq,people like boss,127
72374,lololo,people like boss,135
72375,lololo,me asusta morir,107
72376,lololo,people like boss,167
72377,titititin,me asusta morir,153
72378,titititin,vaso,116
72379,fkjsfa,me asusta morir,126
72380,fkjsfa,holamundo,196
72381,pumpumpum,holamundo,126
72382,qoeieiq,me asusta morir,199
72383,titititin,vaso,135
72384,qoeieiq,now you see me now you dont,186
72385,titititin,vaso,136
72386,titititin,people like boss,135
72387,pumpumpum,me gusta america y a america le gusto,105
72388,lololo,me asusta morir,191
72389,pumpumpum,people like boss,106
72390,pumpumpum,people like boss,142
72391,pumpumpum,people like boss,116
72392,qoeieiq,me asusta morir,139
72393,ashlakak,vaso,164
72394,fkjsfa,vaso,167
72395,pumpumpum,me asusta morir,197
72396,pumpumpum,holamundo,123
72397,lololo,now you see me now you dont,134
72398,ashlakak,now you see me now you dont,143
72399,pumpumpum,people like boss,115
72400,pumpumpum,vaso,101
72401,pumpumpum,holamundo,132
72402,pumpumpum,vaso,185
72403,fkjsfa,now you see me now you dont,124
72404,qoeieiq,me gusta america y a america le gusto,156
72405,fkjsfa,now you see me now you dont,106
72406,ashlakak,people like boss,127
72407,pumpumpum,now you see me now you dont,123
72408,titititin,vaso,108
72409,titititin,people like boss,165
72410,fkjsfa,me asusta morir,117
72411,qoeieiq,me gusta america y a america le gusto,186
72412,titititin,holamundo,184
72413,titititin,now you see me now you dont,179
72414,qoeieiq,vaso,187
72415,fkjsfa,now you see me now you dont,174
72416,qoeieiq,holamundo,167
